ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
6048	"ENSG00000225151.10"	"GOLGA2P7"	chr15	-	84199310	84203020	84199310	84201208	84202869	84203020
6049	"ENSG00000159079.19"	"CFAP298"	chr21	-	32601666	32603292	32601666	32601973	32603160	32603292
6050	"ENSG00000137309.20"	"HMGA1"	chr6	+	34236872	34237317	34236872	34236963	34237203	34237317
6051	"ENSG00000137103.20"	"TMEM8B"	chr9	+	35829227	35829955	35829227	35829391	35829876	35829955
6052	"ENSG00000099957.16"	"P2RX6"	chr22	+	21026419	21028008	21026419	21026957	21027507	21028008
6053	"ENSG00000099957.16"	"P2RX6"	chr22	+	21026010	21026329	21026010	21026076	21026251	21026329
6054	"ENSG00000153303.17"	"FRMD1"	chr6	-	168066754	168067129	168066754	168066831	168067068	168067129
6055	"ENSG00000155975.10"	"VPS37A"	chr8	+	17280238	17280443	17280238	17280297	17280374	17280443
6056	"ENSG00000160352.16"	"ZNF714"	chr19	+	21116806	21125094	21116806	21118885	21124960	21125094
6057	"ENSG00000206503.13"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944634	29945058	29945091
6058	"ENSG00000206503.13"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945058	29945091
6059	"ENSG00000206503.13"	"HLA-A"	chr6	+	29942756	29943543	29942756	29943026	29943267	29943543
6060	"ENSG00000206503.13"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945062	29945091
6061	"ENSG00000206503.13"	"HLA-A"	chr6	+	29942756	29943543	29942756	29942854	29943284	29943543
6062	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	486375	487575	486375	486462	487426	487575
6063	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	487426	488778	487426	487575	488677	488778
6064	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499254	499934	499254	499305	499832	499934
6065	"ENSG00000165802.22"	"NSMF"	chr9	-	137452735	137453820	137452735	137453180	137453730	137453820
6066	"ENSG00000165802.22"	"NSMF"	chr9	-	137452735	137453180	137452735	137452819	137453055	137453180
6067	"ENSG00000165802.22"	"NSMF"	chr9	-	137448224	137449491	137448224	137448286	137449390	137449491
6068	"ENSG00000160051.11"	"IQCC"	chr1	+	32206153	32206761	32206153	32206297	32206508	32206761
6069	"ENSG00000171848.15"	"RRM2"	chr2	+	10122738	10123057	10122738	10122897	10122982	10123057
6070	"ENSG00000185122.11"	"HSF1"	chr8	+	144313845	144314054	144313845	144313911	144313984	144314054
6071	"ENSG00000185122.11"	"HSF1"	chr8	+	144309771	144311249	144309771	144309896	144311173	144311249
6072	"ENSG00000157764.13"	"BRAF"	chr7	-	140753274	140754233	140753274	140753393	140754186	140754233
6073	"ENSG00000184014.8"	"DENND5A"	chr11	-	9142721	9143485	9142721	9142845	9143402	9143485
6074	"ENSG00000069493.15"	"CLEC2D"	chr12	+	9692827	9693948	9692827	9692931	9693824	9693948
6075	"ENSG00000159433.12"	"STARD9"	chr15	+	42663280	42663917	42663280	42663490	42663819	42663917
6076	"ENSG00000159433.12"	"STARD9"	chr15	+	42662793	42663917	42662793	42662891	42663280	42663917
6077	"ENSG00000234548.7"	"LINC02020"	chr3	+	186440981	186442081	186440981	186441121	186441844	186442081
6078	"ENSG00000234548.7"	"LINC02020"	chr3	+	186440981	186442081	186440981	186441179	186441844	186442081
6079	"ENSG00000106624.11"	"AEBP1"	chr7	+	44110724	44111057	44110724	44110809	44110912	44111057
6080	"ENSG00000106624.11"	"AEBP1"	chr7	+	44111506	44112050	44111506	44111630	44111853	44112050
6081	"ENSG00000106624.11"	"AEBP1"	chr7	+	44111506	44112050	44111506	44111772	44111853	44112050
6082	"ENSG00000131979.19"	"GCH1"	chr14	-	54842007	54844143	54842007	54843054	54844000	54844143
6083	"ENSG00000231133.8"	"HAR1B"	chr20	-	63095492	63096183	63095492	63095913	63096036	63096183
6084	"ENSG00000167792.13"	"NDUFV1"	chr11	+	67608399	67608722	67608399	67608478	67608551	67608722
6085	"ENSG00000167792.13"	"NDUFV1"	chr11	+	67608399	67608722	67608399	67608478	67608559	67608722
6086	"ENSG00000167792.13"	"NDUFV1"	chr11	+	67606957	67607324	67606957	67607076	67607298	67607324
6087	"ENSG00000167792.13"	"NDUFV1"	chr11	+	67610380	67611207	67610380	67610570	67610994	67611207
6088	"ENSG00000135502.18"	"SLC26A10"	chr12	+	57625581	57626150	57625581	57625752	57625997	57626150
6089	"ENSG00000236511.2"	"LINC01231"	chr9	+	3198185	3198924	3198185	3198242	3198509	3198924
6090	"ENSG00000115414.20"	"FN1"	chr2	-	215384019	215384976	215384019	215384184	215384859	215384976
6091	"ENSG00000115414.20"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215372108	215372300
6092	"ENSG00000115414.20"	"FN1"	chr2	-	215379129	215382325	215379129	215379317	215382211	215382325
6093	"ENSG00000173253.15"	"DMRT2"	chr9	+	1051613	1052138	1051613	1051661	1052129	1052138
6094	"ENSG00000204843.12"	"DCTN1"	chr2	-	74367970	74368880	74367970	74368131	74368727	74368880
6095	"ENSG00000204843.12"	"DCTN1"	chr2	-	74366243	74366620	74366243	74366375	74366458	74366620
6096	"ENSG00000204843.12"	"DCTN1"	chr2	-	74366458	74366932	74366458	74366620	74366782	74366932
6097	"ENSG00000204843.12"	"DCTN1"	chr2	-	74365074	74365657	74365074	74365241	74365514	74365657
6098	"ENSG00000197653.16"	"DNAH10"	chr12	+	123929663	123930573	123929663	123929759	123930401	123930573
6099	"ENSG00000162298.18"	"SYVN1"	chr11	-	65130001	65130379	65130001	65130172	65130250	65130379
6100	"ENSG00000162298.18"	"SYVN1"	chr11	-	65130001	65130379	65130001	65130175	65130250	65130379
6101	"ENSG00000162298.18"	"SYVN1"	chr11	-	65132247	65132780	65132247	65132308	65132731	65132780
6102	"ENSG00000162298.18"	"SYVN1"	chr11	-	65132247	65132780	65132247	65132351	65132731	65132780
6103	"ENSG00000162298.18"	"SYVN1"	chr11	-	65131273	65131596	65131273	65131373	65131469	65131596
6104	"ENSG00000162298.18"	"SYVN1"	chr11	-	65132921	65133320	65132921	65133074	65133159	65133320
6105	"ENSG00000188895.12"	"MSL1"	chr17	+	40133041	40133658	40133041	40133109	40133533	40133658
6106	"ENSG00000130816.16"	"DNMT1"	chr19	-	10160017	10160418	10160017	10160063	10160383	10160418
6107	"ENSG00000149480.7"	"MTA2"	chr11	-	62597315	62597712	62597315	62597415	62597609	62597712
6108	"ENSG00000179115.11"	"FARSA"	chr19	-	12930428	12930749	12930428	12930527	12930611	12930749
6109	"ENSG00000179115.11"	"FARSA"	chr19	-	12924638	12925003	12924638	12924807	12924903	12925003
6110	"ENSG00000284800.1"	"AC235565.2"	chrX	-	102369585	102370152	102369585	102369736	102369962	102370152
6111	"ENSG00000245552.7"	"AP000787.1"	chr11	+	95231124	95232176	95231124	95231573	95232051	95232176
6112	"ENSG00000179029.15"	"TMEM107"	chr17	-	8175756	8176026	8175756	8175857	8175958	8176026
6113	"ENSG00000179029.15"	"TMEM107"	chr17	-	8175756	8176026	8175756	8175875	8175958	8176026
6114	"ENSG00000137878.17"	"GCOM1"	chr15	+	57705933	57706955	57705933	57706372	57706491	57706955
6115	"ENSG00000101158.15"	"NELFCD"	chr20	+	58988913	58989640	58988913	58989021	58989487	58989640
6116	"ENSG00000101158.15"	"NELFCD"	chr20	+	58993623	58994239	58993623	58993675	58994109	58994239
6117	"ENSG00000101158.15"	"NELFCD"	chr20	+	58992997	58993544	58992997	58993112	58993448	58993544
6118	"ENSG00000101158.15"	"NELFCD"	chr20	+	58993623	58994239	58993623	58993764	58994109	58994239
6119	"ENSG00000101158.15"	"NELFCD"	chr20	+	58994641	58995133	58994641	58994824	58994925	58995133
6120	"ENSG00000237596.7"	"AL138828.1"	chr6	-	136095993	136096288	136095993	136096019	136096119	136096288
6121	"ENSG00000119866.22"	"BCL11A"	chr2	-	60460681	60462424	60460681	60461744	60462281	60462424
6122	"ENSG00000144285.21"	"SCN1A"	chr2	-	165989159	165994416	165989159	165992422	165994145	165994416
6123	"ENSG00000144285.21"	"SCN1A"	chr2	-	166058569	166060867	166058569	166058688	166060639	166060867
6124	"ENSG00000232080.5"	"AL662789.1"	chr6	+	32718028	32718440	32718028	32718147	32718405	32718440
6125	"ENSG00000138496.16"	"PARP9"	chr3	-	122536167	122537073	122536167	122536342	122536933	122537073
6126	"ENSG00000150433.9"	"TMEM218"	chr11	-	125102131	125102809	125102131	125102317	125102733	125102809
6127	"ENSG00000150433.9"	"TMEM218"	chr11	-	125102131	125102809	125102131	125102317	125102636	125102809
6128	"ENSG00000150433.9"	"TMEM218"	chr11	-	125102131	125102809	125102131	125102317	125102729	125102809
6129	"ENSG00000150433.9"	"TMEM218"	chr11	-	125102131	125102809	125102131	125102302	125102733	125102809
6130	"ENSG00000150433.9"	"TMEM218"	chr11	-	125102131	125102809	125102131	125102351	125102636	125102809
6131	"ENSG00000150433.9"	"TMEM218"	chr11	-	125102131	125102809	125102131	125102351	125102733	125102809
6132	"ENSG00000203335.5"	"AC006019.1"	chr7	-	154055582	154055925	154055582	154055822	154055910	154055925
6133	"ENSG00000112514.16"	"CUTA"	chr6	-	33416549	33416776	33416549	33416660	33416748	33416776
6134	"ENSG00000112514.16"	"CUTA"	chr6	-	33417096	33417310	33417096	33417142	33417250	33417310
6135	"ENSG00000112514.16"	"CUTA"	chr6	-	33417096	33417310	33417096	33417142	33417246	33417310
6136	"ENSG00000249382.3"	"LINC02619"	chr4	-	58987186	58987974	58987186	58987684	58987815	58987974
6137	"ENSG00000058404.20"	"CAMK2B"	chr7	-	44220615	44220901	44220615	44220710	44220825	44220901
6138	"ENSG00000058404.20"	"CAMK2B"	chr7	-	44220615	44220901	44220615	44220632	44220825	44220901
6139	"ENSG00000160753.16"	"RUSC1"	chr1	+	155325101	155325490	155325101	155325178	155325315	155325490
6140	"ENSG00000160753.16"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326579	155327132
6141	"ENSG00000160753.16"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326897	155327132
6142	"ENSG00000160753.16"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326609	155327132
6143	"ENSG00000163632.14"	"C3orf49"	chr3	+	63831679	63832106	63831679	63831755	63831913	63832106
6144	"ENSG00000127054.20"	"INTS11"	chr1	-	1312225	1312501	1312225	1312368	1312439	1312501
6145	"ENSG00000127054.20"	"INTS11"	chr1	-	1312225	1312700	1312225	1312368	1312592	1312700
6146	"ENSG00000127054.20"	"INTS11"	chr1	-	1320455	1321093	1320455	1320682	1320995	1321093
6147	"ENSG00000127054.20"	"INTS11"	chr1	-	1312592	1313124	1312592	1312949	1313034	1313124
6148	"ENSG00000127054.20"	"INTS11"	chr1	-	1320455	1321093	1320455	1320529	1320995	1321093
6149	"ENSG00000127054.20"	"INTS11"	chr1	-	1312225	1312700	1312225	1312501	1312592	1312700
6150	"ENSG00000127054.20"	"INTS11"	chr1	-	1312592	1312949	1312592	1312700	1312786	1312949
6151	"ENSG00000127054.20"	"INTS11"	chr1	-	1313034	1313592	1313034	1313124	1313508	1313592
6152	"ENSG00000175766.13"	"EIF4E1B"	chr5	+	176643638	176644439	176643638	176643734	176644375	176644439
6153	"ENSG00000142784.16"	"WDTC1"	chr1	+	27303620	27305193	27303620	27303795	27305058	27305193
6154	"ENSG00000142784.16"	"WDTC1"	chr1	+	27303620	27305193	27303620	27303795	27305000	27305193
6155	"ENSG00000160294.11"	"MCM3AP"	chr21	-	46246306	46246886	46246306	46246404	46246627	46246886
6156	"ENSG00000169242.12"	"EFNA1"	chr1	+	155133502	155133780	155133502	155133568	155133729	155133780
6157	"ENSG00000148604.15"	"RGR"	chr10	+	84247640	84249043	84247640	84247747	84248909	84249043
6158	"ENSG00000148604.15"	"RGR"	chr10	+	84247640	84249043	84247640	84247747	84248921	84249043
6159	"ENSG00000182208.14"	"MOB2"	chr11	-	1480392	1480885	1480392	1480486	1480724	1480885
6160	"ENSG00000167770.11"	"OTUB1"	chr11	+	63996529	63996941	63996529	63996648	63996856	63996941
6161	"ENSG00000167770.11"	"OTUB1"	chr11	+	63996529	63996941	63996529	63996648	63996853	63996941
6162	"ENSG00000111196.10"	"MAGOHB"	chr12	-	10607853	10609941	10607853	10607936	10609830	10609941
6163	"ENSG00000226979.8"	"LTA"	chr6	+	31572733	31573033	31572733	31572841	31572927	31573033
6164	"ENSG00000196497.17"	"IPO4"	chr14	-	24188343	24188638	24188343	24188423	24188551	24188638
6165	"ENSG00000196497.17"	"IPO4"	chr14	-	24188343	24188638	24188343	24188391	24188551	24188638
6166	"ENSG00000196497.17"	"IPO4"	chr14	-	24188551	24188797	24188551	24188638	24188718	24188797
6167	"ENSG00000196497.17"	"IPO4"	chr14	-	24188215	24188423	24188215	24188257	24188343	24188423
6168	"ENSG00000196497.17"	"IPO4"	chr14	-	24183455	24183667	24183455	24183513	24183589	24183667
6169	"ENSG00000086015.22"	"MAST2"	chr1	+	46032595	46032718	46032595	46032701	46032704	46032718
6170	"ENSG00000086015.22"	"MAST2"	chr1	+	46032177	46032404	46032177	46032261	46032325	46032404
6171	"ENSG00000184162.14"	"NR2C2AP"	chr19	-	19201415	19202041	19201415	19201563	19201930	19202041
6172	"ENSG00000115275.13"	"MOGS"	chr2	-	74463189	74463386	74463189	74463219	74463379	74463386
6173	"ENSG00000115275.13"	"MOGS"	chr2	-	74464895	74465400	74464895	74464987	74465313	74465400
6174	"ENSG00000169764.15"	"UGP2"	chr2	+	63887401	63890185	63887401	63887644	63890080	63890185
6175	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225
6176	"ENSG00000147403.16"	"RPL10"	chrX	+	154399337	154399594	154399337	154399396	154399486	154399594
6177	"ENSG00000147403.16"	"RPL10"	chrX	+	154399802	154400626	154399802	154399941	154400463	154400626
6178	"ENSG00000125686.12"	"MED1"	chr17	-	39404284	39410721	39404284	39405308	39410580	39410721
6179	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64792171	64792422	64792171	64792275	64792363	64792422
6180	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64791908	64792422	64791908	64792086	64792171	64792422
6181	"ENSG00000168067.12"	"MAP4K2"	chr11	-	64797274	64797534	64797274	64797380	64797500	64797534
6182	"ENSG00000186567.13"	"CEACAM19"	chr19	+	44682566	44684359	44682566	44682620	44683433	44684359
6183	"ENSG00000006712.15"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289
6184	"ENSG00000006712.15"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761
6185	"ENSG00000130734.10"	"ATG4D"	chr19	+	10544782	10545130	10544782	10544866	10544956	10545130
6186	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547253	10546838	10547115	10547188	10547253
6187	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547253	10546838	10547071	10547188	10547253
6188	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547253	10546838	10547082	10547188	10547253
6189	"ENSG00000130734.10"	"ATG4D"	chr19	+	10551896	10552121	10551896	10551975	10552044	10552121
6190	"ENSG00000148985.20"	"PGAP2"	chr11	+	3823882	3824376	3823882	3824135	3824269	3824376
6191	"ENSG00000178297.13"	"TMPRSS9"	chr19	+	2424088	2424257	2424088	2424106	2424188	2424257
6192	"ENSG00000182272.12"	"B4GALNT4"	chr11	+	375638	375956	375638	375773	375846	375956
6193	"ENSG00000148719.15"	"DNAJB12"	chr10	-	72332829	72335931	72332829	72334617	72335779	72335931
6194	"ENSG00000120251.20"	"GRIA2"	chr4	+	157334009	157335877	157334009	157334120	157335670	157335877
6195	"ENSG00000221946.7"	"FXYD7"	chr19	+	35151253	35151482	35151253	35151328	35151439	35151482
6196	"ENSG00000150990.8"	"DHX37"	chr12	-	124950412	124950804	124950412	124950550	124950689	124950804
6197	"ENSG00000175826.12"	"CTDNEP1"	chr17	-	7243590	7244245	7243590	7243951	7244188	7244245
6198	"ENSG00000155307.18"	"SAMSN1"	chr21	-	14612504	14612913	14612504	14612645	14612875	14612913
6199	"ENSG00000176728.9"	"TTTY14"	chrY	-	19043162	19044695	19043162	19043346	19044541	19044695
6200	"ENSG00000176728.9"	"TTTY14"	chrY	-	19041369	19043346	19041369	19041586	19043162	19043346
6201	"ENSG00000176728.9"	"TTTY14"	chrY	-	19043162	19044695	19043162	19043346	19044661	19044695
6202	"ENSG00000176728.9"	"TTTY14"	chrY	-	18819354	18819786	18819354	18819460	18819553	18819786
6203	"ENSG00000158828.8"	"PINK1"	chr1	+	20648504	20649231	20648504	20648632	20648994	20649231
6204	"ENSG00000137818.12"	"RPLP1"	chr15	+	69453646	69455287	69453646	69453721	69455169	69455287
6205	"ENSG00000157020.18"	"SEC13"	chr3	-	10319138	10319316	10319138	10319172	10319256	10319316
6206	"ENSG00000119397.16"	"CNTRL"	chr9	+	121168095	121168321	121168095	121168136	121168211	121168321
6207	"ENSG00000105221.18"	"AKT2"	chr19	-	40235889	40236385	40235889	40236104	40236256	40236385
6208	"ENSG00000105221.18"	"AKT2"	chr19	-	40236256	40238091	40236256	40236385	40237968	40238091
6209	"ENSG00000128422.17"	"KRT17"	chr17	-	41621592	41622511	41621592	41621754	41622354	41622511
6210	"ENSG00000129911.9"	"KLF16"	chr19	-	1852398	1854760	1852398	1852595	1854280	1854760
6211	"ENSG00000250722.6"	"SELENOP"	chr5	-	42804655	42807108	42804655	42804773	42806895	42807108
6212	"ENSG00000075826.17"	"SEC31B"	chr10	-	100488857	100489398	100488857	100488974	100489251	100489398
6213	"ENSG00000075826.17"	"SEC31B"	chr10	-	100488857	100489398	100488857	100488977	100489251	100489398
6214	"ENSG00000075826.17"	"SEC31B"	chr10	-	100505360	100506201	100505360	100505495	100506039	100506201
6215	"ENSG00000104974.12"	"LILRA1"	chr19	+	54594196	54594476	54594196	54594278	54594440	54594476
6216	"ENSG00000173992.9"	"CCS"	chr11	+	66599115	66599636	66599115	66599253	66599458	66599636
6217	"ENSG00000120948.17"	"TARDBP"	chr1	+	11023192	11024183	11023192	11023329	11024063	11024183
6218	"ENSG00000159713.11"	"TPPP3"	chr16	-	67390478	67391117	67390478	67390632	67390923	67391117
6219	"ENSG00000176454.14"	"LPCAT4"	chr15	-	34364193	34364306	34364193	34364224	34364225	34364306
6220	"ENSG00000176454.14"	"LPCAT4"	chr15	-	34359588	34360209	34359588	34359745	34360110	34360209
6221	"ENSG00000160710.17"	"ADAR"	chr1	-	154601040	154602626	154601040	154602248	154602384	154602626
6222	"ENSG00000160710.17"	"ADAR"	chr1	-	154588124	154588673	154588124	154588258	154588550	154588673
6223	"ENSG00000160710.17"	"ADAR"	chr1	-	154585216	154585865	154585216	154585344	154585752	154585865
6224	"ENSG00000168542.15"	"COL3A1"	chr2	+	189010177	189010890	189010177	189010365	189010647	189010890
6225	"ENSG00000126759.13"	"CFP"	chrX	-	47628101	47629674	47628101	47628277	47629523	47629674
6226	"ENSG00000143595.13"	"AQP10"	chr1	+	154323588	154325325	154323588	154323806	154324281	154325325
6227	"ENSG00000130244.12"	"FAM98C"	chr19	+	38403337	38403694	38403337	38403486	38403559	38403694
6228	"ENSG00000130244.12"	"FAM98C"	chr19	+	38405518	38407077	38405518	38405635	38406909	38407077
6229	"ENSG00000267101.7"	"AC090376.1"	chr18	-	45149916	45150266	45149916	45149984	45150139	45150266
6230	"ENSG00000169727.12"	"GPS1"	chr17	+	82056839	82057470	82056839	82056974	82057052	82057470
6231	"ENSG00000169727.12"	"GPS1"	chr17	+	82056628	82057470	82056628	82056766	82057052	82057470
6232	"ENSG00000169727.12"	"GPS1"	chr17	+	82056628	82057470	82056628	82056766	82056839	82057470
6233	"ENSG00000169727.12"	"GPS1"	chr17	+	82053867	82054810	82053867	82054049	82054497	82054810
6234	"ENSG00000169727.12"	"GPS1"	chr17	+	82053867	82054810	82053867	82054049	82054509	82054810
6235	"ENSG00000169727.12"	"GPS1"	chr17	+	82056285	82056550	82056285	82056391	82056469	82056550
6236	"ENSG00000171766.16"	"GATM"	chr15	-	45376600	45378544	45376600	45376819	45378384	45378544
6237	"ENSG00000151092.17"	"NGLY1"	chr3	-	25736308	25737455	25736308	25736400	25737333	25737455
6238	"ENSG00000140525.17"	"FANCI"	chr15	+	89281764	89283250	89281764	89281835	89283135	89283250
6239	"ENSG00000157191.20"	"NECAP2"	chr1	+	16458841	16460077	16458841	16459062	16459273	16460077
6240	"ENSG00000157191.20"	"NECAP2"	chr1	+	16449092	16452015	16449092	16449201	16451837	16452015
6241	"ENSG00000138942.16"	"RNF185"	chr22	+	31204488	31207013	31204488	31204966	31205376	31207013
6242	"ENSG00000134440.12"	"NARS1"	chr18	-	57602354	57602943	57602354	57602486	57602811	57602943
6243	"ENSG00000134440.12"	"NARS1"	chr18	-	57615640	57615975	57615640	57615730	57615816	57615975
6244	"ENSG00000090061.17"	"CCNK"	chr14	+	99502718	99503644	99502718	99502984	99503610	99503644
6245	"ENSG00000090061.17"	"CCNK"	chr14	+	99500765	99502376	99500765	99500871	99502206	99502376
6246	"ENSG00000227057.10"	"WDR46"	chr6	-	33280427	33280987	33280427	33280522	33280673	33280987
6247	"ENSG00000227057.10"	"WDR46"	chr6	-	33279107	33279610	33279107	33279374	33279496	33279610
6248	"ENSG00000227057.10"	"WDR46"	chr6	-	33288147	33288470	33288147	33288235	33288357	33288470
6249	"ENSG00000003756.17"	"RBM5"	chr3	+	50100531	50103166	50100531	50100605	50103082	50103166
6250	"ENSG00000003756.17"	"RBM5"	chr3	+	50117073	50117379	50117073	50117171	50117249	50117379
6251	"ENSG00000136319.12"	"TTC5"	chr14	-	20291982	20295526	20291982	20292127	20295311	20295526
6252	"ENSG00000188070.9"	"C11orf95"	chr11	-	63764867	63765254	63764867	63764919	63765042	63765254
6253	"ENSG00000198883.12"	"PNMA5"	chrX	-	152991901	152992217	152991901	152991977	152992077	152992217
6254	"ENSG00000168538.16"	"TRAPPC11"	chr4	+	183708406	183708574	183708406	183708416	183708535	183708574
6255	"ENSG00000147687.19"	"TATDN1"	chr8	-	124493832	124495542	124493832	124493959	124495471	124495542
