ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
34169	"ENSG00000100949.10"	"RABGGTA"	chr14	-	24740318	24740375	24740042	24740153	24740692	24740744
34170	"ENSG00000100949.10"	"RABGGTA"	chr14	-	24740318	24740454	24740042	24740153	24740692	24740755
34171	"ENSG00000100949.10"	"RABGGTA"	chr14	-	24740042	24740204	24739539	24739664	24740318	24740722
34172	"ENSG00000109738.6"	"GLRB"	chr4	+	158073869	158074162	158064958	158065111	158091583	158091958
34173	"ENSG00000109738.6"	"GLRB"	chr4	+	158012522	158012534	158005815	158005876	158041707	158041814
34174	"ENSG00000109738.6"	"GLRB"	chr4	+	158005815	158005876	157999147	157999298	158041707	158041814
34175	"ENSG00000119684.11"	"MLH3"	chr14	-	75500121	75500193	75498770	75498882	75505042	75505115
34176	"ENSG00000119684.11"	"MLH3"	chr14	-	75509081	75509180	75508317	75508403	75513078	75513344
34177	"ENSG00000119684.11"	"MLH3"	chr14	-	75506613	75506718	75505042	75505115	75508317	75508403
34178	"ENSG00000119684.11"	"MLH3"	chr14	-	75503295	75503445	75500121	75500193	75505042	75505115
34179	"ENSG00000119684.11"	"MLH3"	chr14	-	75505042	75505115	75500121	75500193	75508317	75508403
34180	"ENSG00000119684.11"	"MLH3"	chr14	-	75505042	75505115	75498770	75498882	75506613	75506718
34181	"ENSG00000119684.11"	"MLH3"	chr14	-	75489697	75489721	75489516	75489595	75497245	75497418
34182	"ENSG00000119684.11"	"MLH3"	chr14	-	75508317	75508403	75506613	75506718	75513078	75513147
34183	"ENSG00000119684.11"	"MLH3"	chr14	-	75517554	75517726	75516039	75516421	75518141	75518170
34184	"ENSG00000100906.6"	"NFKBIA"	chr14	-	35871976	35872065	35871599	35871869	35872355	35872566
34185	"ENSG00000100906.6"	"NFKBIA"	chr14	-	35872895	35873004	35872355	35872566	35873623	35873952
34186	"ENSG00000036549.8"	"ZZZ3"	chr1	-	78097534	78099090	78050201	78050340	78105133	78105287
34187	"ENSG00000036549.8"	"ZZZ3"	chr1	-	78107068	78107131	78105133	78105287	78107206	78107340
34188	"ENSG00000070950.5"	"RAD18"	chr3	-	9000603	9000685	8990192	8990254	9005018	9005115
34189	"ENSG00000070950.5"	"RAD18"	chr3	-	8955327	8955404	8953995	8954056	8977554	8977739
34190	"ENSG00000070950.5"	"RAD18"	chr3	-	8990192	8990254	8988903	8988974	9000603	9000685
34191	"ENSG00000166004.10"	"KIAA1731"	chr11	+	93455119	93455216	93454477	93454578	93456206	93456455
34192	"ENSG00000166004.10"	"KIAA1731"	chr11	+	93435941	93436085	93435625	93435803	93439910	93440063
34193	"ENSG00000166004.10"	"KIAA1731"	chr11	+	93425092	93425196	93424848	93424941	93428662	93428800
34194	"ENSG00000198553.4"	"KCNRG"	chr13	+	50592958	50593056	50589389	50590207	50594349	50595056
34195	"ENSG00000165804.11"	"ZNF219"	chr14	-	21561587	21561651	21561161	21561449	21561744	21561833
34196	"ENSG00000165804.11"	"ZNF219"	chr14	-	21565486	21565571	21561744	21561833	21566969	21567014
34197	"ENSG00000204176.9"	"SYT15"	chr10	-	46969248	46969453	46968580	46968723	46970441	46970601
34198	"ENSG00000204176.9"	"SYT15"	chr10	-	46968580	46968723	46967425	46967721	46970441	46971400
34199	"ENSG00000126581.8"	"BECN1"	chr17	-	40965965	40966026	40962877	40962946	40966541	40966691
34200	"ENSG00000126581.8"	"BECN1"	chr17	-	40965965	40966026	40963672	40963815	40966541	40966691
34201	"ENSG00000126581.8"	"BECN1"	chr17	-	40967688	40967790	40966541	40966691	40967925	40968013
34202	"ENSG00000126581.8"	"BECN1"	chr17	-	40963672	40963815	40962733	40962946	40965965	40966026
34203	"ENSG00000126581.8"	"BECN1"	chr17	-	40963672	40963815	40962733	40962946	40966541	40966611
34204	"ENSG00000126581.8"	"BECN1"	chr17	-	40979267	40979358	40977192	40977249	40985134	40985367
34205	"ENSG00000126581.8"	"BECN1"	chr17	-	40976172	40976396	40975835	40975897	40977192	40977249
34206	"ENSG00000126581.8"	"BECN1"	chr17	-	40967925	40968072	40966541	40966691	40970238	40970433
34207	"ENSG00000126581.8"	"BECN1"	chr17	-	40964248	40964374	40963672	40963815	40965965	40966007
34208	"ENSG00000256683.2"	"ZNF350"	chr19	-	52487300	52487422	52477598	52477784	52490022	52490080
34209	"ENSG00000264920.1"	"RP11-6N17.4"	chr17	-	45971265	45971324	45968620	45968947	45973068	45973178
34210	"ENSG00000182220.9"	"ATP6AP2"	chrX	+	40448237	40448368	40440221	40440354	40450485	40450617
34211	"ENSG00000182220.9"	"ATP6AP2"	chrX	+	40458187	40458270	40457932	40457986	40458843	40458993
34212	"ENSG00000182220.9"	"ATP6AP2"	chrX	+	40456500	40456596	40450485	40450617	40456778	40456916
34213	"ENSG00000182220.9"	"ATP6AP2"	chrX	+	40456778	40456916	40450485	40450617	40457932	40457986
34214	"ENSG00000034239.6"	"EFCAB1"	chr8	-	49647093	49647243	49643098	49643203	49647652	49647793
34215	"ENSG00000034239.6"	"EFCAB1"	chr8	-	49643906	49644062	49643098	49643203	49647652	49647791
34216	"ENSG00000133636.6"	"NTS"	chr12	+	86272122	86272347	86270417	86270479	86276000	86276770
34217	"ENSG00000111785.14"	"RIC8B"	chr12	+	107268258	107268345	107264600	107264720	107279681	107281062
34218	"ENSG00000111785.14"	"RIC8B"	chr12	+	107177774	107177822	107168417	107168607	107208473	107209082
34219	"ENSG00000111785.14"	"RIC8B"	chr12	+	107264600	107264720	107254045	107254190	107279681	107283090
34220	"ENSG00000111785.14"	"RIC8B"	chr12	+	107266809	107266952	107264600	107264720	107279681	107280138
34221	"ENSG00000111785.14"	"RIC8B"	chr12	+	107191754	107191847	107177774	107177822	107208473	107209082
34222	"ENSG00000111785.14"	"RIC8B"	chr12	+	107208473	107209082	107177774	107177822	107219503	107219598
34223	"ENSG00000111785.14"	"RIC8B"	chr12	+	107169101	107169203	107168398	107168607	107177774	107177822
34224	"ENSG00000111785.14"	"RIC8B"	chr12	+	107262078	107262201	107254045	107254190	107264600	107264720
34225	"ENSG00000012822.11"	"CALCOCO1"	chr12	-	54110043	54110199	54109576	54109831	54113522	54113613
34226	"ENSG00000012822.11"	"CALCOCO1"	chr12	-	54119473	54119543	54118870	54119050	54120027	54120124
34227	"ENSG00000012822.11"	"CALCOCO1"	chr12	-	54119473	54119543	54118870	54119050	54121187	54121390
34228	"ENSG00000012822.11"	"CALCOCO1"	chr12	-	54106558	54106630	54104902	54105905	54106883	54106990
34229	"ENSG00000012822.11"	"CALCOCO1"	chr12	-	54120027	54120118	54118870	54119050	54121187	54121236
34230	"ENSG00000012822.11"	"CALCOCO1"	chr12	-	54120027	54120118	54119473	54119543	54121187	54121236
34231	"ENSG00000012822.11"	"CALCOCO1"	chr12	-	54116683	54116720	54115947	54115967	54117376	54117567
34232	"ENSG00000184470.15"	"TXNRD2"	chr22	-	19918552	19918621	19907065	19907122	19929223	19929331
34233	"ENSG00000184470.15"	"TXNRD2"	chr22	-	19868378	19868468	19868144	19868240	19868558	19868677
34234	"ENSG00000184470.15"	"TXNRD2"	chr22	-	19907065	19907122	19906382	19906527	19918552	19918621
34235	"ENSG00000184470.15"	"TXNRD2"	chr22	-	19918552	19918618	19907065	19907122	19929223	19929326
34236	"ENSG00000087460.19"	"GNAS"	chr20	+	57466636	57466920	57428317	57430388	57470666	57470739
34237	"ENSG00000087460.19"	"GNAS"	chr20	+	57473995	57474040	57470666	57470739	57478585	57478640
34238	"ENSG00000087460.19"	"GNAS"	chr20	+	57473995	57474040	57470666	57470739	57478582	57478640
34239	"ENSG00000087460.19"	"GNAS"	chr20	+	57473995	57474040	57470666	57470739	57475003	57475465
34240	"ENSG00000087460.19"	"GNAS"	chr20	+	57464580	57464604	57464277	57464408	57470666	57470739
34241	"ENSG00000129204.12"	"USP6"	chr17	+	5050377	5050489	5049317	5049469	5051850	5052062
34242	"ENSG00000129204.12"	"USP6"	chr17	+	5042265	5042476	5041415	5041568	5042549	5042969
34243	"ENSG00000227877.2"	"LINC00948"	chr10	-	61498755	61498877	61498216	61498320	61513111	61513154
34244	"ENSG00000227877.2"	"LINC00948"	chr10	-	61498755	61498853	61498216	61498320	61513111	61513203
34245	"ENSG00000120049.14"	"KCNIP2"	chr10	-	103587907	103588015	103587645	103587750	103588145	103588216
34246	"ENSG00000120049.14"	"KCNIP2"	chr10	-	103588575	103588603	103588383	103588453	103588831	103588956
34247	"ENSG00000120049.14"	"KCNIP2"	chr10	-	103588575	103588606	103588383	103588453	103588831	103588956
34248	"ENSG00000120049.14"	"KCNIP2"	chr10	-	103589600	103589699	103588831	103588956	103590828	103590924
34249	"ENSG00000120049.14"	"KCNIP2"	chr10	-	103590828	103590924	103588831	103588956	103603252	103603325
34250	"ENSG00000120049.14"	"KCNIP2"	chr10	-	103589600	103589654	103588831	103588956	103590828	103590924
34251	"ENSG00000120049.14"	"KCNIP2"	chr10	-	103588145	103588216	103587907	103588015	103588383	103588453
34252	"ENSG00000114867.15"	"EIF4G1"	chr3	+	184034500	184034521	184033919	184034006	184035108	184035285
34253	"ENSG00000114867.15"	"EIF4G1"	chr3	+	184035108	184035285	184033919	184034006	184035504	184035604
34254	"ENSG00000114867.15"	"EIF4G1"	chr3	+	184035108	184035285	184032329	184032462	184035504	184035604
34255	"ENSG00000114867.15"	"EIF4G1"	chr3	+	184033276	184033333	184032406	184032462	184033550	184033644
34256	"ENSG00000114867.15"	"EIF4G1"	chr3	+	184035504	184035604	184033919	184034006	184037476	184037589
34257	"ENSG00000145685.9"	"LHFPL2"	chr5	-	77928086	77928191	77860635	77860694	77944321	77944718
34258	"ENSG00000198055.6"	"GRK6"	chr5	+	176859706	176859807	176859233	176859311	176860147	176860240
34259	"ENSG00000163006.7"	"CCDC138"	chr2	+	109489906	109490045	109473249	109473426	109492543	109493034
34260	"ENSG00000163006.7"	"CCDC138"	chr2	+	109404487	109404545	109403218	109403371	109405307	109405422
34261	"ENSG00000156711.12"	"MAPK13"	chr6	+	36103795	36103825	36103529	36103638	36104260	36104308
34262	"ENSG00000107485.11"	"GATA3"	chr10	+	8105958	8106101	8100267	8100804	8111435	8111561
34263	"ENSG00000107485.11"	"GATA3"	chr10	+	8105955	8106101	8100267	8100804	8111435	8111561
34264	"ENSG00000110080.14"	"ST3GAL4"	chr11	+	126277468	126277529	126277146	126277244	126277993	126278089
34265	"ENSG00000110080.14"	"ST3GAL4"	chr11	+	126228309	126228406	126225534	126225737	126275990	126276066
34266	"ENSG00000110080.14"	"ST3GAL4"	chr11	+	126277993	126278089	126277468	126277529	126278201	126278391
34267	"ENSG00000155304.4"	"HSPA13"	chr21	-	15750519	15750733	15747972	15748140	15753523	15753864
34268	"ENSG00000157368.6"	"IL34"	chr16	+	70688440	70688574	70680467	70680878	70690504	70690582
34269	"ENSG00000165905.12"	"GYLTL1B"	chr11	+	45949727	45949923	45949470	45949620	45950180	45950647
34270	"ENSG00000165905.12"	"GYLTL1B"	chr11	+	45947589	45947702	45946335	45946440	45947772	45947898
34271	"ENSG00000126070.14"	"AGO3"	chr1	+	36438975	36439112	36437624	36437833	36469941	36470076
34272	"ENSG00000126070.14"	"AGO3"	chr1	+	36432555	36432676	36411292	36411464	36437624	36437833
34273	"ENSG00000168061.9"	"SAC3D1"	chr11	+	64810496	64810636	64808716	64809338	64811696	64812145
34274	"ENSG00000135723.9"	"FHOD1"	chr16	-	67270313	67270337	67268259	67268375	67270459	67270519
34275	"ENSG00000135723.9"	"FHOD1"	chr16	-	67265090	67265252	67264503	67264694	67265332	67265452
34276	"ENSG00000186526.8"	"CYP4F8"	chr19	+	15739570	15739653	15739111	15739245	15740002	15740035
34277	"ENSG00000186526.8"	"CYP4F8"	chr19	+	15733028	15733150	15730300	15730572	15733914	15734185
34278	"ENSG00000186526.8"	"CYP4F8"	chr19	+	15739340	15739405	15739111	15739245	15739570	15739653
34279	"ENSG00000186526.8"	"CYP4F8"	chr19	+	15728810	15730572	15726031	15726625	15733914	15734185
34280	"ENSG00000114638.3"	"UPK1B"	chr3	+	118905525	118905657	118892446	118892485	118906621	118906822
34281	"ENSG00000114638.3"	"UPK1B"	chr3	+	118905560	118905657	118892364	118892485	118906621	118906822
34282	"ENSG00000114638.3"	"UPK1B"	chr3	+	118894844	118894956	118892446	118892485	118905560	118905657
34283	"ENSG00000198105.7"	"ZNF248"	chr10	-	38145362	38145460	38145223	38145265	38146112	38146538
34284	"ENSG00000145217.9"	"SLC26A1"	chr4	-	986508	986723	984915	985518	987088	987224
34285	"ENSG00000115425.9"	"PECR"	chr2	-	216915514	216915620	216913985	216914096	216916171	216916268
34286	"ENSG00000115425.9"	"PECR"	chr2	-	216923617	216923699	216916171	216916268	216930034	216930200
34287	"ENSG00000166171.8"	"DPCD"	chr10	+	103368591	103368694	103360959	103361093	103369123	103369425
34288	"ENSG00000166171.8"	"DPCD"	chr10	+	103364896	103364969	103360959	103361093	103368623	103368694
34289	"ENSG00000166171.8"	"DPCD"	chr10	+	103368623	103368801	103360959	103361093	103369123	103369418
34290	"ENSG00000171940.9"	"ZNF217"	chr20	-	52188259	52188392	52183603	52185803	52192265	52193819
34291	"ENSG00000171940.9"	"ZNF217"	chr20	-	52214169	52214242	52199463	52199707	52224892	52224983
34292	"ENSG00000229956.5"	"ZRANB2-AS2"	chr1	+	71867781	71868254	71867404	71867562	71873303	71873341
34293	"ENSG00000229956.5"	"ZRANB2-AS2"	chr1	+	71868178	71868254	71867529	71867562	71873303	71873407
34294	"ENSG00000229956.5"	"ZRANB2-AS2"	chr1	+	71688739	71688797	71557346	71557387	71702812	71702878
34295	"ENSG00000229956.5"	"ZRANB2-AS2"	chr1	+	71668030	71668105	71667770	71667814	71668700	71668776
34296	"ENSG00000196458.6"	"ZNF605"	chr12	-	133509298	133509391	133498047	133503748	133509620	133509741
34297	"ENSG00000196458.6"	"ZNF605"	chr12	-	133524733	133524856	133522206	133522383	133532828	133532892
34298	"ENSG00000169302.10"	"STK32A"	chr5	+	146763452	146763517	146762911	146763068	146763937	146764009
34299	"ENSG00000245281.2"	"CTD-2547L16.1"	chr8	+	17942750	17942994	17942376	17942448	17944391	17944445
34300	"ENSG00000245281.2"	"CTD-2547L16.1"	chr8	+	17944533	17944646	17944391	17944445	17953334	17953903
34301	"ENSG00000167699.9"	"GLOD4"	chr17	-	683923	683978	681934	681984	685405	685495
34302	"ENSG00000167699.9"	"GLOD4"	chr17	-	683923	683978	681861	681901	685405	685495
34303	"ENSG00000167699.9"	"GLOD4"	chr17	-	673660	673747	673283	673397	674564	674701
34304	"ENSG00000167699.9"	"GLOD4"	chr17	-	685102	685283	681861	681984	685405	685507
34305	"ENSG00000167699.9"	"GLOD4"	chr17	-	683857	683978	681662	681984	685405	685520
34306	"ENSG00000180801.11"	"ARSJ"	chr4	-	114827820	114827901	114823507	114824831	114899592	114900248
34307	"ENSG00000136715.13"	"SAP130"	chr2	-	128735558	128735663	128712559	128712918	128744358	128744536
34308	"ENSG00000196730.8"	"DAPK1"	chr9	+	90252857	90252996	90219868	90220090	90254268	90254398
34309	"ENSG00000196730.8"	"DAPK1"	chr9	+	90254564	90254613	90254268	90254398	90254703	90254730
34310	"ENSG00000196730.8"	"DAPK1"	chr9	+	90311921	90312119	90301465	90301654	90313570	90313709
34311	"ENSG00000196730.8"	"DAPK1"	chr9	+	90316750	90316825	90315031	90315152	90317943	90318132
34312	"ENSG00000205312.4"	"AC022596.2"	chr17	-	16752313	16752391	16751410	16751559	16752498	16752735
34313	"ENSG00000067064.6"	"IDI1"	chr10	-	1089938	1090111	1089240	1089333	1094203	1094823
34314	"ENSG00000067064.6"	"IDI1"	chr10	-	1089938	1090111	1089240	1089333	1094803	1095110
34315	"ENSG00000157916.14"	"RER1"	chr1	+	2327046	2327087	2323281	2323397	2327222	2327310
34316	"ENSG00000157916.14"	"RER1"	chr1	+	2330853	2330953	2328554	2328659	2332295	2332374
34317	"ENSG00000267605.1"	"CTD-3220F14.1"	chr19	-	37758119	37758513	37757715	37757885	37762187	37762420
34318	"ENSG00000171208.5"	"NETO2"	chr16	-	47120136	47120250	47115544	47117712	47143393	47143622
34319	"ENSG00000166347.14"	"CYB5A"	chr18	-	71924064	71924088	71922975	71923010	71928149	71928179
34320	"ENSG00000166347.14"	"CYB5A"	chr18	-	71928149	71928179	71922975	71923010	71930583	71930712
34321	"ENSG00000122694.11"	"GLIPR2"	chr9	+	36150868	36150946	36148543	36148647	36162358	36163910
34322	"ENSG00000122694.11"	"GLIPR2"	chr9	+	36146108	36146212	36144272	36145038	36147782	36147891
34323	"ENSG00000178445.8"	"GLDC"	chr9	-	6604587	6604784	6602108	6602205	6605130	6605278
34324	"ENSG00000183527.7"	"PSMG1"	chr21	-	40551849	40551912	40550374	40550573	40552210	40552362
34325	"ENSG00000183527.7"	"PSMG1"	chr21	-	40553697	40553804	40552210	40552362	40555177	40555414
34326	"ENSG00000188257.6"	"PLA2G2A"	chr1	-	20306072	20306183	20305226	20305372	20306854	20306909
34327	"ENSG00000188257.6"	"PLA2G2A"	chr1	-	20306072	20306152	20305226	20305372	20306854	20306900
34328	"ENSG00000224689.3"	"ZNF812"	chr19	-	9806769	9806924	9800599	9801945	9811063	9811452
34329	"ENSG00000224689.3"	"ZNF812"	chr19	-	9810676	9810762	9806769	9806924	9811063	9811348
34330	"ENSG00000144810.11"	"COL8A1"	chr3	+	99394503	99394565	99357318	99357508	99463740	99463865
34331	"ENSG00000078596.6"	"ITM2A"	chrX	-	78618919	78619051	78618438	78618636	78622601	78622856
34332	"ENSG00000157890.13"	"MEGF11"	chr15	-	66194833	66194875	66191070	66191272	66198422	66198479
34333	"ENSG00000157890.13"	"MEGF11"	chr15	-	66202253	66202324	66202077	66202144	66206074	66206456
34334	"ENSG00000157890.13"	"MEGF11"	chr15	-	66420643	66420771	66416236	66416338	66545942	66546085
34335	"ENSG00000157890.13"	"MEGF11"	chr15	-	66420643	66420749	66416236	66416338	66545942	66545995
34336	"ENSG00000157890.13"	"MEGF11"	chr15	-	66411423	66411524	66386739	66386832	66416236	66416338
34337	"ENSG00000157890.13"	"MEGF11"	chr15	-	66198962	66199008	66198422	66198479	66201371	66201473
34338	"ENSG00000257218.1"	"GATC"	chr12	+	120892735	120892833	120884459	120884632	120894878	120894982
34339	"ENSG00000115170.9"	"ACVR1"	chr2	-	158716566	158716691	158683039	158683158	158732307	158732352
34340	"ENSG00000115170.9"	"ACVR1"	chr2	-	158675914	158676001	158674896	158675071	158732307	158732374
34341	"ENSG00000115170.9"	"ACVR1"	chr2	-	158683039	158683158	158674896	158675071	158694752	158694790
34342	"ENSG00000115170.9"	"ACVR1"	chr2	-	158683039	158683158	158674896	158675071	158732307	158732352
34343	"ENSG00000151135.5"	"C12orf23"	chr12	+	107361060	107361179	107360888	107360958	107364882	107365024
34344	"ENSG00000151135.5"	"C12orf23"	chr12	+	107350859	107350927	107349644	107349843	107360888	107360958
34345	"ENSG00000151135.5"	"C12orf23"	chr12	+	107353065	107353163	107350859	107350927	107360888	107360958
34346	"ENSG00000151135.5"	"C12orf23"	chr12	+	107353047	107353163	107350859	107350927	107360888	107360958
34347	"ENSG00000167747.9"	"C19orf48"	chr19	-	51302528	51302614	51301960	51302215	51305473	51305514
34348	"ENSG00000167747.9"	"C19orf48"	chr19	-	51302550	51302614	51301772	51302215	51305473	51305907
34349	"ENSG00000167747.9"	"C19orf48"	chr19	-	51304439	51304606	51302550	51302614	51305473	51305514
34350	"ENSG00000167747.9"	"C19orf48"	chr19	-	51305710	51305871	51305473	51305514	51307828	51307974
34351	"ENSG00000154589.2"	"LY96"	chr8	+	74917030	74917120	74903586	74903789	74922235	74922364
34352	"ENSG00000183495.9"	"EP400"	chr12	+	132466033	132466141	132464241	132464338	132466637	132467023
34353	"ENSG00000183495.9"	"EP400"	chr12	+	132505623	132505866	132504593	132504763	132508321	132508486
34354	"ENSG00000183495.9"	"EP400"	chr12	+	132448076	132448187	132445129	132446499	132464241	132464338
34355	"ENSG00000258038.1"	"CTD-2384A14.1"	chr14	+	29304002	29304026	29301211	29301266	29306458	29306536
34356	"ENSG00000148362.6"	"C9orf142"	chr9	+	139887794	139887863	139887308	139887695	139888031	139888116
34357	"ENSG00000148362.6"	"C9orf142"	chr9	+	139887091	139887152	139886869	139887014	139887376	139887695
34358	"ENSG00000160298.13"	"C21orf58"	chr21	-	47721910	47722068	47720343	47720708	47722398	47722490
34359	"ENSG00000160298.13"	"C21orf58"	chr21	-	47738698	47738875	47737925	47738134	47742552	47743783
34360	"ENSG00000158863.17"	"FAM160B2"	chr8	+	21947271	21947365	21946694	21946809	21951950	21952029
34361	"ENSG00000198759.7"	"EGFL6"	chrX	+	13643165	13643368	13641937	13642044	13645129	13645183
34362	"ENSG00000081189.9"	"MEF2C"	chr5	-	88176740	88176839	88119551	88119744	88178771	88179044
34363	"ENSG00000081189.9"	"MEF2C"	chr5	-	88057085	88057145	88056804	88056942	88100414	88100618
34364	"ENSG00000081189.9"	"MEF2C"	chr5	-	88026027	88026051	88025034	88025164	88027545	88027718
34365	"ENSG00000081189.9"	"MEF2C"	chr5	-	88056804	88056942	88047673	88047860	88100414	88100618
34366	"ENSG00000081189.9"	"MEF2C"	chr5	-	88135195	88135440	88119677	88119744	88178771	88179041
34367	"ENSG00000081189.9"	"MEF2C"	chr5	-	88057001	88057145	88047673	88047860	88100414	88100618
34368	"ENSG00000126934.9"	"MAP2K2"	chr19	-	4103409	4103482	4102373	4102451	4110506	4110653
34369	"ENSG00000126934.9"	"MAP2K2"	chr19	-	4099198	4099412	4097276	4097341	4101016	4101141
34370	"ENSG00000126934.9"	"MAP2K2"	chr19	-	4097276	4097341	4094450	4095447	4101016	4101045
